,Post_ID,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Total_Engagement,Engagement_Rate,Virality_Score
2291,Post_2292,TikTok,#Education,Reel,Japan,1135439,146702,92258,22335,Medium,261295,0.2301,0.31138000368139546
2292,Post_2293,TikTok,#Music,Post,Japan,3273580,255450,69728,20381,High,345559,0.1056,0.1268601958711869
2293,Post_2294,Twitter,#Fitness,Live Stream,Japan,4056000,198488,14421,35350,High,248259,0.0612,0.06476331360946745
2294,Post_2295,Twitter,#Dance,Tweet,UK,3783154,75634,72448,27341,High,175423,0.0464,0.06551966956671602
2295,Post_2296,YouTube,#Education,Tweet,USA,2798895,117333,64208,22561,Medium,204102,0.0729,0.09586283158174923
2296,Post_2297,TikTok,#Dance,Post,Germany,516351,64998,8340,6090,High,79428,0.1538,0.16997739909480178
2297,Post_2298,Twitter,#Viral,Video,Brazil,2758545,191075,62671,43510,High,297256,0.1078,0.13047711746591048
2298,Post_2299,Instagram,#Comedy,Post,Australia,3467552,147696,27597,48344,Medium,223637,0.0645,0.07245284281245097
2299,Post_2300,Instagram,#Comedy,Live Stream,India,1557711,232504,92705,26887,Medium,352096,0.226,0.285547832685267
2300,Post_2301,Instagram,#Comedy,Video,Australia,1703779,308045,85908,45368,High,439321,0.2579,0.30827296263189063
2301,Post_2302,Instagram,#Challenge,Tweet,India,2069092,440513,93023,27202,Low,560738,0.271,0.31596516732943725
2302,Post_2303,Twitter,#Fashion,Video,USA,3718031,227580,713,33831,Medium,262124,0.0705,0.0706925251564605
2303,Post_2304,YouTube,#Comedy,Live Stream,USA,3431137,116381,42790,46147,Medium,205318,0.0598,0.07231072382128723
2304,Post_2305,TikTok,#Fashion,Shorts,Germany,4214269,222752,57342,4097,High,284191,0.0674,0.08104205023457212
2305,Post_2306,Twitter,#Education,Shorts,UK,4746993,487011,88442,9469,Low,584922,0.1232,0.14185064102685638
2306,Post_2307,YouTube,#Music,Shorts,Australia,3594748,64875,4109,27363,High,96347,0.0268,0.027945213405779764
2307,Post_2308,TikTok,#Education,Live Stream,Japan,1006386,96310,36336,12500,Medium,145146,0.1442,0.18033041000172895
2308,Post_2309,YouTube,#Education,Video,Canada,2899934,201125,90937,32201,High,324263,0.1118,0.14317567227392072
2309,Post_2310,YouTube,#Tech,Live Stream,Canada,332524,334771,62559,49605,High,446935,1.3441,1.532202186909817
2310,Post_2311,Instagram,#Gaming,Shorts,Canada,1085496,253431,33825,31215,Low,318471,0.2934,0.3245484092064826
2311,Post_2312,Twitter,#Music,Tweet,Canada,4101021,136771,88796,4043,Medium,229610,0.056,0.07764066558059567
2312,Post_2313,Twitter,#Tech,Reel,Germany,2531742,387241,7902,4038,Low,399181,0.1577,0.16079166044565363
2313,Post_2314,Twitter,#Gaming,Tweet,Australia,3561668,293915,74678,26781,Medium,395374,0.111,0.131975243060274
2314,Post_2315,YouTube,#Gaming,Reel,USA,2672532,448134,21213,18748,Low,488095,0.1826,0.19057133834131826
2315,Post_2316,TikTok,#Challenge,Video,Australia,4720948,4313,9479,36144,High,49936,0.0106,0.012585395984026937
2316,Post_2317,TikTok,#Education,Live Stream,UK,1067880,428558,44337,33150,High,506045,0.4739,0.5153968610705323
2317,Post_2318,YouTube,#Comedy,Reel,USA,1820646,426986,84306,37105,Low,548397,0.3012,0.3475156620232599
2318,Post_2319,YouTube,#Fitness,Shorts,Australia,3068330,12455,15628,1032,Low,29115,0.0095,0.014582199437479019
2319,Post_2320,Instagram,#Challenge,Reel,Canada,3082916,70195,7912,15188,Medium,93295,0.0303,0.032828335251430786
2320,Post_2321,Instagram,#Fashion,Reel,Japan,1946599,162862,98819,40097,High,301778,0.155,0.20579328356790486
2321,Post_2322,TikTok,#Education,Tweet,USA,2528340,193265,42231,11761,High,247257,0.0978,0.11449725907116923
2322,Post_2323,YouTube,#Music,Video,Australia,3464416,130550,75762,46478,Low,252790,0.073,0.09483618595457359
2323,Post_2324,TikTok,#Education,Live Stream,Canada,2993394,381818,62760,25589,High,470167,0.1571,0.1780343650050745
2324,Post_2325,TikTok,#Tech,Reel,Australia,3347578,376879,24479,27327,Medium,428685,0.1281,0.13537070682146912
2325,Post_2326,Instagram,#Challenge,Reel,Australia,829327,240625,50607,2433,High,293665,0.3541,0.4151221412060623
2326,Post_2327,Instagram,#Education,Video,Japan,3940342,210349,63035,33406,Low,306790,0.0779,0.09385606630084393
2327,Post_2328,YouTube,#Gaming,Shorts,India,3371209,159590,1231,32209,High,193030,0.0573,0.05762354099078402
2328,Post_2329,YouTube,#Challenge,Live Stream,Germany,748460,229548,23753,13759,Low,267060,0.3568,0.3885484862250488
2329,Post_2330,YouTube,#Education,Tweet,India,4499716,319387,40397,975,High,360759,0.0802,0.08915140422195535
2330,Post_2331,Instagram,#Viral,Shorts,Canada,4465663,253096,56168,30810,Low,340074,0.0762,0.08873083347310355
2331,Post_2332,Instagram,#Comedy,Reel,Brazil,3605145,490924,80578,11164,Medium,582666,0.1616,0.18397151848261303
2332,Post_2333,Instagram,#Fitness,Reel,Germany,2244659,464647,72133,21371,Medium,558151,0.2487,0.2807927618404399
2333,Post_2334,Twitter,#Challenge,Post,Japan,4869978,319690,93177,4639,Medium,417506,0.0857,0.10486351273044765
2334,Post_2335,Twitter,#Tech,Reel,UK,152589,231019,38248,15161,High,284428,1.864,2.114674059073721
2335,Post_2336,TikTok,#Challenge,Reel,Germany,2402078,344828,57963,24529,Low,427320,0.1779,0.20202632887025318
2336,Post_2337,Twitter,#Challenge,Shorts,USA,1755140,106639,69965,14068,Low,190672,0.1086,0.14849926501589616
2337,Post_2338,YouTube,#Fitness,Reel,India,3937165,220022,33447,40328,Low,293797,0.0746,0.08311665881414673
2338,Post_2339,Instagram,#Tech,Post,USA,4739340,30609,72269,38645,High,141523,0.0299,0.04511007861854182
2339,Post_2340,TikTok,#Dance,Shorts,Canada,3831295,342163,18158,42891,Low,403212,0.1052,0.10998108994478369
2340,Post_2341,Twitter,#Fashion,Post,UK,4395518,177243,14128,38308,Medium,229679,0.0523,0.055467182707476116
2341,Post_2342,Twitter,#Viral,Tweet,India,3231089,101739,6371,33003,High,141113,0.0437,0.045645291726721236
2342,Post_2343,YouTube,#Fitness,Reel,Japan,2324440,32741,36375,13921,High,83037,0.0357,0.051372373560943714
2343,Post_2344,YouTube,#Fitness,Shorts,Canada,3220901,364571,27324,39461,Low,431356,0.1339,0.14240735744439212
2344,Post_2345,Instagram,#Challenge,Video,Canada,358197,302752,72799,21197,Medium,396748,1.1076,1.3108624583678814
2345,Post_2346,YouTube,#Fitness,Live Stream,Canada,2580641,123664,69711,7855,Low,201230,0.078,0.10498980679606346
2346,Post_2347,TikTok,#Challenge,Shorts,Japan,2681634,368908,27522,23777,Medium,420207,0.1567,0.1669612631701418
2347,Post_2348,YouTube,#Viral,Video,Brazil,1214414,157239,57620,29886,High,244745,0.2015,0.24898016656593222
2348,Post_2349,Twitter,#Fitness,Live Stream,India,2095372,123030,65568,5739,Medium,194337,0.0927,0.12403764104894023
2349,Post_2350,Twitter,#Fashion,Shorts,USA,1459934,300011,84049,5584,Medium,389644,0.2669,0.3244619277309796
2350,Post_2351,YouTube,#Challenge,Reel,USA,4116315,46829,55447,45969,Medium,148245,0.036,0.04948406523796162
2351,Post_2352,TikTok,#Gaming,Post,India,296788,433928,54838,18371,Low,507137,1.7088,1.893523323045406
2352,Post_2353,YouTube,#Fitness,Reel,USA,16896,474590,4148,49986,Low,528724,31.2929,31.538352272727273
2353,Post_2354,Instagram,#Education,Shorts,Australia,155519,315644,87191,4007,Low,406842,2.616,3.1766729467139063
2354,Post_2355,Instagram,#Music,Reel,Canada,434344,82529,16899,35321,High,134749,0.3102,0.3491426150700827
2355,Post_2356,Twitter,#Tech,Reel,Japan,901026,172427,47033,4198,Medium,223658,0.2482,0.3004252929438218
2356,Post_2357,Twitter,#Gaming,Post,UK,2091073,475472,4277,34762,Medium,514511,0.2461,0.2480965513877325
2357,Post_2358,Twitter,#Fashion,Reel,Australia,1592524,410109,38169,2232,Low,450510,0.2829,0.30685816979838293
2358,Post_2359,Instagram,#Dance,Post,Japan,1567332,378583,88750,33441,Low,500774,0.3195,0.3761321787598288
2359,Post_2360,TikTok,#Dance,Video,India,583548,159734,5218,18625,Medium,183577,0.3146,0.32352951256794643
2360,Post_2361,YouTube,#Dance,Shorts,Canada,3589977,378797,16666,45806,Low,441269,0.1229,0.12755931305409476
2361,Post_2362,TikTok,#Fashion,Live Stream,Japan,2142186,145976,95970,8679,Medium,250625,0.117,0.16179500752969164
2362,Post_2363,Twitter,#Tech,Live Stream,Australia,3887527,400205,11490,12108,Medium,423803,0.109,0.1119716982029964
2363,Post_2364,Instagram,#Dance,Reel,Canada,3265277,458051,29284,27213,High,514548,0.1576,0.16655003541812838
2364,Post_2365,Instagram,#Fitness,Video,USA,2468546,184286,40314,40022,Medium,264622,0.1072,0.12352858727364205
2365,Post_2366,TikTok,#Fitness,Tweet,Canada,2069657,384667,92434,33853,Medium,510954,0.2469,0.29154009577432394
2366,Post_2367,YouTube,#Challenge,Tweet,Australia,4289977,96645,89277,22760,Low,208682,0.0486,0.06945468472208592
2367,Post_2368,YouTube,#Comedy,Live Stream,Japan,274569,84850,78663,22317,Low,185830,0.6768,0.9633024849855591
2368,Post_2369,Instagram,#Viral,Video,Japan,4530657,343884,23584,33459,Low,400927,0.0885,0.09369744829502653
2369,Post_2370,TikTok,#Education,Tweet,UK,784735,222216,18478,15303,High,255997,0.3262,0.3497677559940617
2370,Post_2371,TikTok,#Gaming,Video,Australia,3640704,122275,69449,39348,Low,231072,0.0635,0.08254474958689309
2371,Post_2372,Twitter,#Fashion,Tweet,Canada,4201548,235903,65461,45899,Low,347263,0.0827,0.09823141375512073
2372,Post_2373,Instagram,#Viral,Reel,UK,2674421,365369,78273,45815,High,489457,0.183,0.21228146204356008
2373,Post_2374,Twitter,#Fitness,Post,USA,2944740,49038,74344,44081,High,167463,0.0569,0.08211488959976093
2374,Post_2375,YouTube,#Fitness,Live Stream,Australia,1417380,466880,27498,31415,High,525793,0.371,0.3903617942965189
2375,Post_2376,Twitter,#Challenge,Tweet,Canada,3439140,412155,15138,23614,Low,450907,0.1311,0.13551207569334195
2376,Post_2377,TikTok,#Gaming,Live Stream,Japan,1673508,79020,91806,20155,High,190981,0.1141,0.16897857673820502
2377,Post_2378,Twitter,#Gaming,Video,Australia,1053561,469326,72822,39659,Low,581807,0.5522,0.6213489299622897
2378,Post_2379,Twitter,#Comedy,Reel,USA,2030811,448529,13583,24483,Medium,486595,0.2396,0.24629470689296049
2379,Post_2380,Twitter,#Fashion,Tweet,UK,4210620,188460,2003,44118,Medium,234581,0.0557,0.0561874498292413
2380,Post_2381,TikTok,#Education,Post,Germany,2449143,142284,86663,26545,High,255492,0.1043,0.1397039699192738
2381,Post_2382,YouTube,#Fashion,Live Stream,UK,1530621,127327,89084,33491,Low,249902,0.1633,0.2214695865272984
2382,Post_2383,Instagram,#Challenge,Tweet,Japan,4848430,366691,47997,35753,Low,450441,0.0929,0.10280400047025531
2383,Post_2384,YouTube,#Challenge,Video,India,4303440,2761,98789,28154,High,129704,0.0301,0.05309543063223839
2384,Post_2385,YouTube,#Gaming,Tweet,Brazil,1334444,480156,75315,4080,High,559551,0.4193,0.4757531975864105
2385,Post_2386,Twitter,#Challenge,Post,Brazil,4476612,393831,51315,38941,Medium,484087,0.1081,0.11959982236566404
2386,Post_2387,Twitter,#Music,Live Stream,India,175519,468536,73583,28742,High,570861,3.2524,3.671648083683248
2387,Post_2388,TikTok,#Tech,Reel,UK,2101312,299542,6451,23831,Low,329824,0.157,0.1600309711266104
2388,Post_2389,Instagram,#Music,Reel,Canada,203200,218590,72764,34315,Low,325669,1.6027,1.9607923228346458
2389,Post_2390,TikTok,#Challenge,Live Stream,USA,3105849,19437,81661,30275,Low,131373,0.0423,0.0685912290005084
2390,Post_2391,Twitter,#Viral,Tweet,Japan,1633210,436819,60378,21976,High,519173,0.3179,0.35485393795041664
2391,Post_2392,TikTok,#Challenge,Video,Japan,2035775,228933,57754,21473,High,308160,0.1514,0.17974186734781594
2392,Post_2393,TikTok,#Fitness,Post,India,3600594,292122,20092,46352,Low,358566,0.0996,0.10516542548257315
2393,Post_2394,YouTube,#Education,Post,Canada,885219,120632,61893,2148,Medium,184673,0.2086,0.2785367236808067
2394,Post_2395,Instagram,#Challenge,Tweet,USA,3171786,50849,1646,20221,Medium,72716,0.0229,0.023444835181188138
2395,Post_2396,TikTok,#Challenge,Reel,UK,3810326,307848,55932,4856,High,368636,0.0967,0.1114256365465842
2396,Post_2397,Instagram,#Dance,Video,Australia,103897,39137,23566,43482,High,106185,1.022,1.2488426037325429
2397,Post_2398,Instagram,#Comedy,Reel,India,267595,196017,71829,28958,Medium,296804,1.1092,1.3775780563911881
2398,Post_2399,Twitter,#Viral,Shorts,USA,859794,253727,18939,7344,Medium,280010,0.3257,0.3476984021754048
2399,Post_2400,Instagram,#Music,Tweet,Australia,1032172,63781,81612,41902,High,187295,0.1815,0.26052537755335353
2400,Post_2401,TikTok,#Challenge,Video,USA,4207986,433397,76452,4641,High,514490,0.1223,0.1404334520124354
2401,Post_2402,Twitter,#Dance,Post,Germany,4256325,88247,44482,34984,Low,167713,0.0394,0.049854040751117455
2402,Post_2403,TikTok,#Viral,Video,USA,416662,334892,26921,5078,High,366891,0.8805,0.9451593857851208
2403,Post_2404,Twitter,#Music,Tweet,Japan,3438856,106702,82635,48353,Medium,237690,0.0691,0.09314870991981054
2404,Post_2405,Twitter,#Comedy,Video,UK,270796,352250,73303,40986,Medium,466539,1.7228,1.9935375707174405
2405,Post_2406,TikTok,#Music,Shorts,India,168375,59089,63545,31044,High,153678,0.9127,1.2901143281365999
2406,Post_2407,TikTok,#Comedy,Tweet,India,2605588,324998,11214,20805,Low,357017,0.137,0.1413235707256865
2407,Post_2408,YouTube,#Gaming,Reel,Canada,1234193,366180,76467,46591,Low,489238,0.3964,0.458360240254158
2408,Post_2409,YouTube,#Education,Post,USA,1921686,235328,25763,14304,Low,275395,0.1433,0.15671550919348948
2409,Post_2410,YouTube,#Fashion,Reel,UK,133339,248507,41515,30406,Medium,320428,2.4031,2.714457135571738
2410,Post_2411,TikTok,#Comedy,Live Stream,Japan,2027807,181535,68072,3161,Medium,252768,0.1247,0.15822018564883147
2411,Post_2412,Twitter,#Dance,Tweet,USA,2169060,107786,69766,49507,Medium,227059,0.1047,0.13684499276184153
2412,Post_2413,TikTok,#Tech,Live Stream,UK,3544861,135885,21914,32733,Medium,190532,0.0537,0.05993069968046702
2413,Post_2414,Twitter,#Viral,Post,Canada,1705105,53294,74926,48281,High,176501,0.1035,0.14745543529577357
2414,Post_2415,YouTube,#Comedy,Video,Australia,2588183,255730,21342,29577,Medium,306649,0.1185,0.12672635590296358
2415,Post_2416,Twitter,#Comedy,Tweet,India,2235474,91583,92501,28268,Low,212352,0.095,0.13637063101606192
2416,Post_2417,TikTok,#Challenge,Video,UK,3524223,1184,78674,12101,High,91959,0.0261,0.04841719720914369
2417,Post_2418,YouTube,#Viral,Live Stream,UK,1893669,98719,38141,25909,High,162769,0.086,0.10609562706048417
2418,Post_2419,YouTube,#Fashion,Video,Brazil,984735,436238,69677,42992,Low,548907,0.5574,0.6281730617881969
2419,Post_2420,YouTube,#Fashion,Live Stream,Germany,3801329,179214,62593,37675,Low,279482,0.0735,0.08998826463060682
2420,Post_2421,TikTok,#Tech,Tweet,Japan,4112956,62765,47325,39189,Medium,149279,0.0363,0.04780114350846447
2421,Post_2422,Instagram,#Fashion,Video,Germany,4244091,247707,91134,21078,Low,359919,0.0848,0.10627788141206208
2422,Post_2423,YouTube,#Dance,Reel,Brazil,795243,129380,23945,4134,Medium,157459,0.198,0.22811140745658873
2423,Post_2424,Instagram,#Dance,Shorts,Germany,670647,304751,19252,4825,Medium,328828,0.4903,0.5190211840208038
2424,Post_2425,TikTok,#Viral,Reel,Germany,1333724,340778,70404,45627,Low,456809,0.3425,0.3952939288788385
2425,Post_2426,Instagram,#Tech,Tweet,Germany,3681863,228168,9128,32280,Medium,269576,0.0732,0.0756964612751751
2426,Post_2427,Instagram,#Tech,Live Stream,India,4466621,479028,75159,13063,Low,567250,0.127,0.14382438089105837
2427,Post_2428,YouTube,#Gaming,Tweet,Canada,4294256,475876,28764,40435,Low,545075,0.1269,0.13362943429548682
2428,Post_2429,Twitter,#Tech,Shorts,Canada,2668217,489199,86017,44585,Medium,619801,0.2323,0.26452796005722173
2429,Post_2430,Twitter,#Fashion,Tweet,Australia,752874,409136,81870,13101,High,504107,0.6696,0.7783201438753363
2430,Post_2431,Instagram,#Fitness,Tweet,Japan,2168159,445889,80260,44121,High,570270,0.263,0.3000379584707579
2431,Post_2432,Instagram,#Comedy,Post,UK,4930465,145318,39080,9349,High,193747,0.0393,0.04722211799495585
2432,Post_2433,Twitter,#Dance,Video,Canada,4914010,19243,56002,8519,Medium,83764,0.017,0.028442351562166134
2433,Post_2434,Twitter,#Gaming,Video,Australia,584615,150064,84725,17775,Medium,252564,0.432,0.5769420900934803
2434,Post_2435,YouTube,#Challenge,Shorts,Japan,1142278,236928,12775,5265,High,254968,0.2232,0.2343939041109082
2435,Post_2436,YouTube,#Education,Shorts,India,730387,372363,3897,3722,Medium,379982,0.5202,0.5255830128411376
2436,Post_2437,YouTube,#Comedy,Live Stream,Brazil,2023853,456466,20085,32976,High,509527,0.2518,0.26168501368429425
2437,Post_2438,TikTok,#Music,Tweet,Canada,2816495,370066,79854,29476,High,479396,0.1702,0.1985623975899123
2438,Post_2439,TikTok,#Challenge,Reel,Australia,2586745,404333,74597,46511,Medium,525441,0.2031,0.2319664288517036
2439,Post_2440,TikTok,#Fashion,Live Stream,India,57063,445321,50056,13751,Medium,509128,8.9222,9.79941468201812
2440,Post_2441,YouTube,#Dance,Shorts,Japan,3634921,62251,65353,36771,High,164375,0.0452,0.06320027312835685
2441,Post_2442,TikTok,#Viral,Reel,Germany,4192386,294804,89443,27277,High,411524,0.0982,0.11949448357093073
2442,Post_2443,YouTube,#Tech,Video,USA,3691681,86388,36191,49207,Medium,171786,0.0465,0.056336666142063736
2443,Post_2444,TikTok,#Tech,Video,Germany,4837671,346397,58957,5374,Low,410728,0.0849,0.09708907447405994
2444,Post_2445,TikTok,#Tech,Shorts,Japan,2241707,352345,74249,451,Medium,427045,0.1905,0.22362155268284392
2445,Post_2446,TikTok,#Education,Video,Brazil,2425554,328451,85600,31540,Medium,445591,0.1837,0.21899780421297568
2446,Post_2447,YouTube,#Gaming,Reel,USA,4400609,235736,85103,19014,High,339853,0.0772,0.09656754326503446
2447,Post_2448,YouTube,#Fashion,Live Stream,Germany,4335484,265736,60002,48789,Medium,374527,0.0864,0.10022618005279225
2448,Post_2449,TikTok,#Gaming,Reel,India,2103742,157003,60341,40513,High,257857,0.1226,0.15125333809944375
2449,Post_2450,Twitter,#Tech,Reel,USA,576763,467832,41087,8066,Medium,516985,0.8964,0.9675932748806703
2450,Post_2451,YouTube,#Tech,Reel,Japan,1143848,58018,37436,18311,Low,113765,0.0995,0.13218626950433973
2451,Post_2452,Instagram,#Gaming,Shorts,UK,4356392,411938,75228,24469,Low,511635,0.1174,0.1347130836710746
2452,Post_2453,YouTube,#Tech,Tweet,Japan,405063,366573,35185,36177,Medium,437935,1.0812,1.1680158395113847
2453,Post_2454,YouTube,#Fashion,Live Stream,UK,939082,406358,86675,10858,Low,503891,0.5366,0.6288758596160932
2454,Post_2455,YouTube,#Fashion,Video,Brazil,1911934,414686,62802,17662,Low,495150,0.259,0.29182597307229224
2455,Post_2456,YouTube,#Tech,Live Stream,Germany,1708144,56901,20001,7802,Medium,84704,0.0496,0.06129752526719059
2456,Post_2457,TikTok,#Dance,Live Stream,Canada,4730930,442721,55560,33554,High,531835,0.1124,0.12416057730721021
2457,Post_2458,Instagram,#Gaming,Tweet,Canada,2361266,184502,87669,13578,Medium,285749,0.121,0.15814313169291389
2458,Post_2459,YouTube,#Gaming,Tweet,Brazil,3159075,438956,91840,31899,Low,562695,0.1781,0.20719197866464076
2459,Post_2460,Instagram,#Dance,Tweet,UK,3526448,51600,83324,34949,High,169873,0.0482,0.0717994423850855
2460,Post_2461,TikTok,#Comedy,Shorts,Japan,449285,61991,31039,47417,Low,140447,0.3126,0.3816864573711564
2461,Post_2462,Instagram,#Fashion,Live Stream,India,3003531,381398,70031,25141,Low,476570,0.1587,0.18198613565167132
2462,Post_2463,TikTok,#Gaming,Live Stream,Germany,4589879,316201,78508,13106,Low,407815,0.0889,0.10595551647439944
2463,Post_2464,Twitter,#Fashion,Post,Brazil,556209,487912,29642,45365,Medium,562919,1.0121,1.0653567274172118
2464,Post_2465,YouTube,#Comedy,Shorts,India,3050658,191272,53935,19636,High,264843,0.0868,0.10449483357360936
